Tg2011-01m Song Entrain Male Cnts Date,Tg2011-01m Song Entrain Male Cnts Time,Tg2011-01m Song Entrain Male Cnts Data,Tg2011-03m Song Entrain Male Cnts Data,Tg2011-05m Song Entrain Male Cnts Data,Tg2011-07m Song Entrain Male Cnts Data,Tg2011-09m Song Entrain Male Cnts Data,Tg2011-11m Song Entrain Male Cnts Data,Tg2011-02f Song Entrain Female Cnts Data,Tg2011-06f Song Entrain Female Cnts Data,Tg2011-04f Song Entrain Female Cnts Data,Tg2011-08f Song Entrain Female Cnts Data,Tg2011-10f Song Entrain Female Cnts Data,Tg2011-12f Song Entrain Female Cnts Data
9/5/2012,17:38:30,72,36,30,77,15,20,36,36,37,0,40,31
9/5/2012,17:43:30,74,33,31,63,2,6,23,3,61,0,7,34
9/5/2012,17:48:30,76,45,43,76,0,0,5,0,48,0,0,24
9/5/2012,17:53:30,101,22,45,69,4,0,49,0,80,0,6,0
9/5/2012,17:58:30,85,44,49,39,13,30,95,0,51,0,12,11
9/5/2012,18:03:30,67,29,14,58,20,9,61,0,50,0,4,41
9/5/2012,18:08:30,70,37,12,66,33,32,88,0,90,0,76,17
9/5/2012,18:13:30,66,18,0,3,7,27,48,3,13,0,91,1
9/5/2012,18:18:30,0,5,0,0,3,4,0,0,0,0,16,0
9/5/2012,18:23:30,1,3,0,1,0,0,0,0,0,0,23,0
9/5/2012,18:28:30,0,0,0,0,0,0,0,0,0,0,5,0
9/5/2012,18:33:30,0,0,0,0,0,0,0,0,0,0,24,2
9/5/2012,18:38:30,0,1,0,0,0,0,0,0,0,0,7,0
9/5/2012,18:43:30,0,2,0,0,0,0,0,0,0,0,5,0
9/5/2012,18:48:30,0,0,0,0,0,0,0,0,0,0,5,0
9/5/2012,18:53:30,0,0,0,0,0,0,0,0,0,0,6,0
9/5/2012,18:58:30,0,0,0,0,0,0,0,0,0,0,6,0
9/5/2012,19:03:30,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2012,19:08:30,0,0,0,0,0,0,0,0,0,0,10,0
9/5/2012,19:13:30,0,1,0,0,0,0,0,0,0,0,0,0
9/5/2012,19:18:30,0,1,0,0,0,0,0,0,0,0,4,0
9/5/2012,19:23:30,0,0,0,0,0,0,0,0,0,0,14,0
9/5/2012,19:28:30,0,0,0,0,0,0,0,0,0,0,8,0
9/5/2012,19:33:30,0,1,0,0,0,0,0,0,0,0,4,0
9/5/2012,19:38:30,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2012,19:43:30,0,0,0,0,0,0,0,0,0,0,12,0
9/5/2012,19:48:30,0,0,0,0,0,0,0,0,1,0,6,0
9/5/2012,19:53:30,0,0,0,0,0,0,2,0,0,0,18,0
9/5/2012,19:58:30,0,1,0,0,0,0,0,0,0,0,7,0
9/5/2012,20:03:30,0,0,0,0,0,0,0,0,0,0,17,0
9/5/2012,20:08:30,0,0,0,0,0,0,0,0,0,0,17,0
9/5/2012,20:13:30,0,1,0,0,0,0,0,0,0,0,5,0
9/5/2012,20:18:30,0,0,0,0,0,0,0,0,0,0,13,0
9/5/2012,20:23:30,0,0,0,0,0,0,0,0,0,0,33,1
9/5/2012,20:28:30,0,0,0,0,0,0,0,0,0,0,11,0
9/5/2012,20:33:30,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2012,20:38:30,0,0,0,0,0,0,0,0,0,0,1,0
9/5/2012,20:43:30,0,1,0,0,0,0,0,0,0,0,1,0
9/5/2012,20:48:30,0,0,0,0,0,0,0,0,0,0,1,0
9/5/2012,20:53:30,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2012,20:58:30,0,0,0,0,0,0,0,0,0,0,5,0
9/5/2012,21:03:30,0,0,0,0,0,0,0,0,0,0,1,0
9/5/2012,21:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2012,21:13:30,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2012,21:18:30,0,2,0,0,0,0,0,0,0,0,5,0
9/5/2012,21:23:30,0,1,0,0,0,0,0,0,0,0,0,0
9/5/2012,21:28:30,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2012,21:33:30,0,0,0,0,0,1,0,0,0,0,0,0
9/5/2012,21:38:30,0,0,0,0,0,0,0,0,0,0,6,0
9/5/2012,21:43:30,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2012,21:48:30,0,0,0,0,0,0,0,0,0,0,0,1
9/5/2012,21:53:30,0,0,0,0,0,0,0,0,0,0,1,0
9/5/2012,21:58:30,0,0,0,0,0,2,0,0,0,0,0,1
9/5/2012,22:03:30,0,1,0,0,0,0,0,0,0,0,7,0
9/5/2012,22:08:30,0,1,0,0,0,0,0,0,0,0,2,0
9/5/2012,22:13:30,0,0,0,0,0,0,0,0,0,0,1,0
9/5/2012,22:18:30,0,1,0,0,0,0,0,0,0,0,3,0
9/5/2012,22:23:30,0,0,0,0,0,0,0,0,0,0,13,0
9/5/2012,22:28:30,0,0,0,0,0,0,0,0,0,0,7,0
9/5/2012,22:33:30,0,0,0,0,0,0,0,0,0,0,9,0
9/5/2012,22:38:30,0,2,0,0,0,0,0,0,0,0,2,0
9/5/2012,22:43:30,0,0,0,0,0,0,0,0,0,0,4,0
9/5/2012,22:48:30,0,0,0,0,0,0,0,0,0,0,12,0
9/5/2012,22:53:30,0,0,0,0,0,0,0,0,0,0,6,0
9/5/2012,22:58:30,0,0,0,0,0,0,0,0,0,0,9,0
9/5/2012,23:03:30,0,1,0,0,0,0,0,0,1,0,0,0
9/5/2012,23:08:30,0,1,0,0,0,0,0,0,0,0,27,0
9/5/2012,23:13:30,0,0,0,0,0,1,0,0,0,0,0,0
9/5/2012,23:18:30,0,0,0,0,0,0,0,0,0,0,5,0
9/5/2012,23:23:30,0,3,0,0,0,0,0,0,0,0,8,0
9/5/2012,23:28:30,0,0,0,0,0,0,0,0,5,0,0,0
9/5/2012,23:33:30,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2012,23:38:30,0,1,0,0,0,0,0,0,0,0,1,0
9/5/2012,23:43:30,0,0,0,0,0,0,0,0,0,0,1,0
9/5/2012,23:48:30,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2012,23:53:30,0,1,0,0,0,0,0,0,0,0,4,1
9/5/2012,23:58:30,0,2,0,0,0,0,0,0,0,0,0,0
9/6/2012,0:03:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,0:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,0:13:30,0,1,0,0,0,0,0,0,0,0,0,0
9/6/2012,0:18:30,0,2,0,0,0,0,0,0,0,0,2,0
9/6/2012,0:23:30,0,0,0,0,0,0,0,0,0,0,4,0
9/6/2012,0:28:30,0,2,0,0,0,0,0,0,0,0,0,0
9/6/2012,0:33:30,0,0,0,0,0,0,0,0,0,0,12,0
9/6/2012,0:38:30,0,1,0,0,0,0,0,0,0,0,0,0
9/6/2012,0:43:30,0,1,0,0,0,0,0,0,0,0,3,0
9/6/2012,0:48:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,0:53:30,0,2,0,0,0,0,0,0,0,0,0,0
9/6/2012,0:58:30,0,0,0,0,0,0,0,0,0,0,8,1
9/6/2012,1:03:30,0,1,0,0,0,0,0,0,0,0,2,0
9/6/2012,1:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,1:13:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,1:18:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,1:23:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,1:28:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,1:33:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,1:38:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,1:43:30,0,2,0,0,0,0,0,0,0,0,0,0
9/6/2012,1:48:30,0,2,0,0,0,0,0,0,0,0,1,0
9/6/2012,1:53:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,1:58:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,2:03:30,0,0,0,0,0,0,0,0,0,0,1,0
9/6/2012,2:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,2:13:30,0,1,0,0,0,0,0,0,0,0,0,0
9/6/2012,2:18:30,0,0,0,0,0,0,0,0,0,0,3,0
9/6/2012,2:23:30,0,0,0,0,0,0,0,0,0,0,4,0
9/6/2012,2:28:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,2:33:30,0,1,0,0,0,0,0,0,0,0,2,0
9/6/2012,2:38:30,0,1,0,0,0,0,0,0,0,0,0,0
9/6/2012,2:43:30,0,1,0,0,0,0,0,0,0,0,0,0
9/6/2012,2:48:30,0,0,0,0,0,0,0,0,1,0,0,0
9/6/2012,2:53:30,0,0,0,0,0,0,0,0,0,0,2,0
9/6/2012,2:58:30,0,1,0,0,0,0,0,0,0,0,0,0
9/6/2012,3:03:30,0,0,0,0,0,0,0,0,0,0,2,0
9/6/2012,3:08:30,0,2,0,0,0,0,0,0,0,0,0,0
9/6/2012,3:13:30,0,0,0,0,0,0,0,0,0,0,2,0
9/6/2012,3:18:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,3:23:30,0,1,0,0,0,0,0,0,0,0,0,0
9/6/2012,3:28:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,3:33:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,3:38:30,0,1,0,0,0,0,0,0,0,0,0,0
9/6/2012,3:43:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,3:48:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,3:53:30,0,1,0,0,0,0,0,0,0,0,1,0
9/6/2012,3:58:30,0,0,0,0,0,0,0,0,1,0,0,0
9/6/2012,4:03:30,0,0,0,0,0,0,0,0,0,0,2,0
9/6/2012,4:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,4:13:30,0,1,0,0,0,0,0,0,0,0,0,0
9/6/2012,4:18:30,0,1,0,0,0,0,0,0,0,0,3,0
9/6/2012,4:23:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,4:28:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,4:33:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,4:38:30,2,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,4:43:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,4:48:30,0,3,0,0,0,0,0,0,0,0,0,0
9/6/2012,4:53:30,0,0,0,0,0,0,0,0,0,0,2,0
9/6/2012,4:58:30,0,0,0,0,0,0,0,0,0,0,1,0
9/6/2012,5:03:30,0,1,0,0,0,1,0,0,0,0,0,0
9/6/2012,5:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,5:13:30,0,2,0,0,0,0,0,0,0,0,0,0
9/6/2012,5:18:30,0,0,0,0,0,0,0,0,0,0,1,0
9/6/2012,5:23:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,5:28:30,0,1,0,0,0,0,0,0,0,0,2,0
9/6/2012,5:33:30,0,2,0,0,0,0,0,0,0,0,0,0
9/6/2012,5:38:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,5:43:30,0,2,0,0,0,0,0,0,0,0,2,1
9/6/2012,5:48:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,5:53:30,0,0,0,0,0,0,0,0,0,0,5,0
9/6/2012,5:58:30,0,5,0,0,0,0,0,0,0,0,7,0
9/6/2012,6:03:30,3,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,6:08:30,36,3,0,5,6,27,13,24,46,0,15,35
9/6/2012,6:13:30,68,15,0,5,11,33,18,30,0,0,0,6
9/6/2012,6:18:30,56,20,0,0,29,13,13,43,0,0,0,3
9/6/2012,6:23:30,53,8,0,0,28,14,24,59,0,0,0,0
9/6/2012,6:28:30,60,14,0,2,38,20,6,38,4,0,0,3
9/6/2012,6:33:30,9,8,0,0,18,10,3,40,6,0,0,0
9/6/2012,6:38:30,73,31,61,2,27,37,10,44,7,0,29,10
9/6/2012,6:43:30,29,12,41,0,12,0,0,76,27,0,7,21
9/6/2012,6:48:30,0,1,0,0,17,0,6,46,75,0,0,22
9/6/2012,6:53:30,5,32,7,0,1,7,15,72,67,0,0,9
9/6/2012,6:58:30,67,11,36,30,5,7,8,67,86,0,0,0
9/6/2012,7:03:30,42,30,0,43,5,0,45,51,64,0,8,22
9/6/2012,7:08:30,42,10,17,0,1,1,45,71,40,0,10,33
9/6/2012,7:13:30,37,4,41,0,0,27,54,74,66,0,41,34
9/6/2012,7:18:30,77,23,30,21,4,0,74,9,66,0,0,33
9/6/2012,7:23:30,12,25,48,0,29,0,53,24,84,0,0,16
9/6/2012,7:28:30,24,19,62,0,19,3,22,20,45,0,0,0
9/6/2012,7:33:30,87,47,47,19,12,97,1,0,63,0,0,0
9/6/2012,7:38:30,11,26,24,39,31,63,30,0,77,0,0,40
9/6/2012,7:43:30,0,20,47,16,20,65,80,26,68,0,0,77
9/6/2012,7:48:30,61,0,38,0,9,0,78,83,72,0,0,49
9/6/2012,7:53:30,89,4,28,0,30,0,62,70,28,0,0,26
9/6/2012,7:58:30,47,4,0,0,0,1,64,23,69,0,1,38
9/6/2012,8:03:30,0,20,0,36,0,0,45,93,91,0,0,29
9/6/2012,8:08:30,27,0,2,0,0,0,23,36,65,0,0,0
9/6/2012,8:13:30,64,12,14,75,0,2,38,0,56,0,0,0
9/6/2012,8:18:30,45,15,50,56,0,102,43,26,70,0,0,36
9/6/2012,8:23:30,104,1,103,12,5,11,40,66,76,0,39,62
9/6/2012,8:28:30,14,2,4,1,12,0,27,67,96,0,58,3
9/6/2012,8:33:30,16,23,7,0,52,28,0,67,68,0,31,11
9/6/2012,8:38:30,58,2,45,4,3,64,0,13,91,0,20,66
9/6/2012,8:43:30,46,0,25,52,0,16,0,30,80,0,28,59
9/6/2012,8:48:30,45,16,22,11,0,0,0,4,79,0,8,62
9/6/2012,8:53:30,44,18,31,0,0,0,0,17,79,0,17,67
9/6/2012,8:58:30,40,6,36,0,0,0,0,75,98,0,0,0
9/6/2012,9:03:30,59,0,36,38,0,0,13,97,81,0,0,0
9/6/2012,9:08:30,47,0,44,8,0,6,20,105,88,0,0,0
9/6/2012,9:13:30,74,0,27,2,0,7,11,93,56,0,0,0
9/6/2012,9:18:30,121,0,17,0,14,0,13,80,90,0,0,0
9/6/2012,9:23:30,77,25,71,0,11,38,17,75,64,0,0,42
9/6/2012,9:28:30,88,44,53,0,21,91,8,13,77,0,0,0
9/6/2012,9:33:30,16,41,56,1,4,17,8,0,99,0,0,5
9/6/2012,9:38:30,40,8,59,8,0,4,23,0,68,0,0,45
9/6/2012,9:43:30,24,26,36,8,0,39,64,39,76,0,0,55
9/6/2012,9:48:30,46,26,52,38,0,24,70,92,73,0,0,46
9/6/2012,9:53:30,91,19,74,19,22,76,37,72,13,0,26,10
9/6/2012,9:58:30,70,17,32,25,12,54,28,83,10,0,12,0
9/6/2012,10:03:30,16,0,15,4,25,61,39,76,36,0,0,0
9/6/2012,10:08:30,20,2,0,0,7,0,24,48,65,0,0,0
9/6/2012,10:13:30,24,12,29,0,28,0,13,79,28,0,18,0
9/6/2012,10:18:30,94,12,31,12,8,16,3,88,0,0,45,8
9/6/2012,10:23:30,76,35,1,20,82,8,10,102,7,0,46,0
9/6/2012,10:28:30,97,20,63,15,85,4,16,81,0,0,0,7
9/6/2012,10:33:30,88,22,29,0,87,8,1,86,0,0,0,11
9/6/2012,10:38:30,42,35,86,2,94,32,19,82,0,0,0,51
9/6/2012,10:43:30,94,5,36,23,86,1,11,82,23,0,3,56
9/6/2012,10:48:30,92,25,58,0,108,27,8,72,49,0,1,28
9/6/2012,10:53:30,91,51,51,9,36,38,4,79,51,0,0,49
9/6/2012,10:58:30,73,36,5,49,38,96,10,94,39,0,0,72
9/6/2012,11:03:30,86,45,0,3,53,61,13,79,50,0,0,69
9/6/2012,11:08:30,70,21,0,0,29,0,17,80,8,0,0,52
9/6/2012,11:13:30,26,38,36,0,38,0,64,86,0,0,0,2
9/6/2012,11:18:30,5,31,24,0,46,0,46,73,0,0,0,0
9/6/2012,11:23:30,68,53,74,0,22,0,12,60,0,0,0,0
9/6/2012,11:28:30,84,43,76,3,1,0,33,78,19,0,0,0
9/6/2012,11:33:30,91,14,62,43,24,103,47,77,38,0,0,53
9/6/2012,11:38:30,89,3,64,18,62,60,37,90,39,0,0,12
9/6/2012,11:43:30,104,4,0,8,53,9,60,55,38,0,0,0
9/6/2012,11:48:30,88,0,0,0,0,33,51,82,39,0,0,5
9/6/2012,11:53:30,21,0,0,0,0,20,55,73,40,0,37,26
9/6/2012,11:58:30,10,40,0,16,0,50,49,64,22,0,35,55
9/6/2012,12:03:30,80,49,77,63,0,28,46,71,31,0,0,63
9/6/2012,12:08:30,108,5,58,30,0,6,17,20,29,0,0,40
9/6/2012,12:13:30,103,51,94,42,0,33,18,0,25,0,0,59
9/6/2012,12:18:30,101,10,99,26,35,8,17,0,32,0,0,70
9/6/2012,12:23:30,19,0,96,18,58,9,25,0,29,0,0,74
9/6/2012,12:28:30,0,0,34,28,71,30,26,3,35,0,0,46
9/6/2012,12:33:30,67,0,84,42,1,52,13,61,40,0,31,40
9/6/2012,12:38:30,106,3,112,7,0,17,31,101,37,0,26,52
9/6/2012,12:43:30,93,32,104,0,0,14,23,71,51,0,0,71
9/6/2012,12:48:30,98,26,70,0,0,35,60,107,47,0,0,79
9/6/2012,12:53:30,106,24,0,12,0,57,53,49,67,0,0,73
9/6/2012,12:58:30,16,8,0,26,27,95,51,95,44,0,0,45
9/6/2012,13:03:30,0,23,0,31,96,14,70,62,48,0,0,78
9/6/2012,13:08:30,85,16,46,18,25,34,55,104,3,0,0,55
9/6/2012,13:13:30,61,18,78,19,0,25,51,87,0,0,0,69
9/6/2012,13:18:30,91,48,74,15,0,67,60,95,0,0,22,61
9/6/2012,13:23:30,95,32,115,23,0,50,76,93,0,0,56,46
9/6/2012,13:28:30,49,18,98,19,35,64,42,75,24,0,0,65
9/6/2012,13:33:30,96,35,62,2,66,60,47,72,44,0,0,69
9/6/2012,13:38:30,59,34,28,0,3,33,51,59,33,0,0,11
9/6/2012,13:43:30,100,33,77,0,0,48,36,70,36,0,0,0
9/6/2012,13:48:30,17,17,96,0,0,100,15,95,44,0,0,49
9/6/2012,13:53:30,0,47,86,25,76,39,0,67,40,0,0,51
9/6/2012,13:58:30,0,25,70,19,19,8,0,117,50,0,0,13
9/6/2012,14:03:30,0,29,107,16,0,21,0,90,27,0,0,0
9/6/2012,14:08:30,63,41,45,27,0,55,0,71,0,0,0,48
9/6/2012,14:13:30,101,41,69,19,0,42,0,76,0,0,61,47
9/6/2012,14:18:30,65,24,61,11,82,17,0,38,0,0,37,0
9/6/2012,14:23:30,80,26,66,27,41,70,0,90,0,0,0,33
9/6/2012,14:28:30,2,47,89,5,39,89,6,77,0,0,0,58
9/6/2012,14:33:30,35,36,32,28,0,12,2,63,4,0,0,78
9/6/2012,14:38:30,72,26,0,1,0,19,4,64,0,0,0,75
9/6/2012,14:43:30,58,28,26,12,0,58,14,2,23,0,0,23
9/6/2012,14:48:30,69,42,111,9,0,49,30,0,52,0,19,0
9/6/2012,14:53:30,94,27,120,4,0,45,75,20,44,0,98,12
9/6/2012,14:58:30,43,31,91,24,50,98,64,88,45,0,26,69
9/6/2012,15:03:30,44,38,101,26,85,110,21,73,11,0,0,46
9/6/2012,15:08:30,29,11,91,19,49,33,38,41,0,0,0,78
9/6/2012,15:13:30,64,43,76,13,9,29,74,41,0,0,0,76
9/6/2012,15:18:30,73,18,50,26,0,20,47,91,0,0,0,63
9/6/2012,15:23:30,57,2,79,29,0,79,35,39,0,0,62,65
9/6/2012,15:28:30,0,4,29,14,0,69,56,100,0,0,46,69
9/6/2012,15:33:30,0,50,0,29,27,31,72,59,1,0,46,61
9/6/2012,15:38:30,0,49,0,29,50,56,50,74,10,0,27,15
9/6/2012,15:43:30,0,8,18,9,43,80,75,101,0,0,29,30
9/6/2012,15:48:30,14,43,103,32,29,28,68,64,0,0,52,33
9/6/2012,15:53:30,105,25,87,21,19,53,61,110,1,0,0,66
9/6/2012,15:58:30,95,8,83,15,2,70,68,76,21,0,0,22
9/6/2012,16:03:30,35,33,16,38,2,44,64,80,60,0,0,37
9/6/2012,16:08:30,52,26,0,41,0,82,21,65,34,0,0,56
9/6/2012,16:13:30,87,18,80,24,0,78,0,70,50,0,0,70
9/6/2012,16:18:30,100,10,45,25,0,61,0,51,34,0,8,73
9/6/2012,16:23:30,90,0,65,34,0,55,0,5,0,0,65,41
9/6/2012,16:28:30,52,5,26,31,0,51,0,0,0,0,55,0
9/6/2012,16:33:30,50,41,61,62,23,85,0,50,0,0,0,0
9/6/2012,16:38:30,0,37,97,28,15,32,15,61,0,0,76,0
9/6/2012,16:43:30,72,8,41,71,8,33,4,11,27,0,89,0
9/6/2012,16:48:30,101,13,26,45,0,17,22,0,14,0,2,0
9/6/2012,16:53:30,42,20,6,33,0,32,39,53,10,0,48,36
9/6/2012,16:58:30,13,37,62,25,31,0,17,45,37,0,52,22
9/6/2012,17:03:30,90,21,115,50,35,0,28,34,9,0,58,0
9/6/2012,17:08:30,66,8,57,42,4,0,26,0,0,0,68,0
9/6/2012,17:13:30,61,31,102,57,0,0,4,38,0,0,0,23
9/6/2012,17:18:30,90,43,67,65,0,3,0,18,0,0,0,39
9/6/2012,17:23:30,42,32,0,46,19,36,53,0,0,0,29,20
9/6/2012,17:28:30,64,45,0,40,73,0,45,0,5,0,19,18
9/6/2012,17:33:30,46,29,25,21,54,0,66,0,66,0,80,60
9/6/2012,17:38:30,64,46,95,24,82,0,22,0,25,0,62,1
9/6/2012,17:43:30,99,37,91,50,72,0,74,0,48,0,107,31
9/6/2012,17:48:30,29,38,62,0,28,0,68,41,37,0,9,6
9/6/2012,17:53:30,16,43,95,0,18,0,78,8,49,0,0,5
9/6/2012,17:58:30,12,47,87,0,60,0,41,0,80,0,0,1
9/6/2012,18:03:30,87,22,102,0,24,0,30,0,46,0,0,4
9/6/2012,18:08:30,85,36,55,29,22,4,51,0,45,0,63,27
9/6/2012,18:13:30,13,2,1,1,11,20,3,0,32,0,46,5
9/6/2012,18:18:30,5,0,0,0,0,0,0,0,0,0,46,0
9/6/2012,18:23:30,0,0,0,0,0,0,0,0,1,0,0,2
9/6/2012,18:28:30,0,0,0,0,0,0,0,0,0,0,15,0
9/6/2012,18:33:30,0,0,0,0,0,0,0,0,0,0,7,0
9/6/2012,18:38:30,0,0,0,0,0,0,0,0,1,0,14,0
9/6/2012,18:43:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,18:48:30,0,0,0,0,0,0,0,0,0,0,8,0
9/6/2012,18:53:30,0,0,0,0,0,0,0,0,0,0,4,0
9/6/2012,18:58:30,0,0,0,0,0,0,0,0,0,0,6,0
9/6/2012,19:03:30,0,0,0,0,0,1,0,0,0,0,24,0
9/6/2012,19:08:30,0,0,0,0,0,0,0,0,0,0,4,0
9/6/2012,19:13:30,0,0,0,0,0,0,0,0,0,0,1,0
9/6/2012,19:18:30,0,0,0,0,0,0,0,0,0,0,6,0
9/6/2012,19:23:30,0,0,0,0,0,0,0,0,0,0,5,0
9/6/2012,19:28:30,0,0,0,0,0,2,0,0,0,0,1,0
9/6/2012,19:33:30,0,0,0,0,0,0,0,0,0,0,15,0
9/6/2012,19:38:30,0,0,0,0,0,0,0,0,0,0,1,0
9/6/2012,19:43:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,19:48:30,0,0,0,0,0,0,0,0,0,0,1,0
9/6/2012,19:53:30,0,0,0,0,0,0,0,0,2,0,0,0
9/6/2012,19:58:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,20:03:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,20:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,20:13:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,20:18:30,0,0,0,0,0,0,1,0,0,0,0,0
9/6/2012,20:23:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,20:28:30,0,0,0,0,0,4,0,0,0,0,5,0
9/6/2012,20:33:30,0,0,0,0,0,1,0,0,0,0,0,0
9/6/2012,20:38:30,0,1,0,0,0,7,0,0,0,0,1,0
9/6/2012,20:43:30,0,0,0,0,0,3,0,0,0,0,1,0
9/6/2012,20:48:30,0,0,0,0,0,1,0,0,2,0,7,0
9/6/2012,20:53:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,20:58:30,0,0,0,0,0,5,0,0,0,0,0,0
9/6/2012,21:03:30,0,0,0,0,0,0,0,0,0,0,13,0
9/6/2012,21:08:30,0,0,0,0,0,0,0,0,1,0,5,0
9/6/2012,21:13:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,21:18:30,0,0,0,0,0,0,0,0,0,0,19,0
9/6/2012,21:23:30,0,0,0,0,0,0,0,0,0,0,21,0
9/6/2012,21:28:30,0,0,0,0,0,0,0,0,0,0,3,0
9/6/2012,21:33:30,0,0,0,0,0,0,0,0,0,0,8,0
9/6/2012,21:38:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,21:43:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,21:48:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,21:53:30,0,0,0,0,0,0,0,0,1,0,0,0
9/6/2012,21:58:30,0,0,0,0,0,0,0,0,1,0,0,0
9/6/2012,22:03:30,0,0,0,0,0,0,0,0,0,0,3,0
9/6/2012,22:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,22:13:30,0,0,0,0,0,0,0,0,0,0,1,0
9/6/2012,22:18:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,22:23:30,0,0,0,0,0,0,0,0,1,0,0,0
9/6/2012,22:28:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,22:33:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,22:38:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,22:43:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,22:48:30,0,0,0,0,0,0,0,0,1,0,2,0
9/6/2012,22:53:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,22:58:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,23:03:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,23:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,23:13:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,23:18:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,23:23:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,23:28:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,23:33:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,23:38:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,23:43:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,23:48:30,0,0,0,0,0,0,0,0,0,0,1,0
9/6/2012,23:53:30,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2012,23:58:30,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2012,0:03:30,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2012,0:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2012,0:13:30,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2012,0:18:30,0,0,0,0,0,0,0,0,0,0,0,0
